CuspID,Origin_time,Record,Mw,MwUncert,TectClass,Mech,PreferredFaultPlane,Strike,Dip,Rake,Location,HypLat,HypLon,StationLat,StationLon,HypN,HypE,StationN,StationE,LENGTH_km,WIDTH_km,Repi_km,Rhyp_km,Rjb_km,Rrup_km,Rx_km,Ry_km,Rvol_km,HypDepth_km,ZTOR_km,HWFW,SiteCode,SiteClass1170,Vs30,Vs30Uncert,Tsite,TsiteUncert,Z1,Z1Uncertainty,Directivity,Pulse_or,Pulse_T,S_Trigger_Flag,fcButterHP,f_iniLP,fmin,fmax,References,f100.0000SA_RotD50,f50.0000SA_RotD50,f33.3333SA_RotD50,f25.0000SA_RotD50,f20.0000SA_RotD50,f13.3333SA_RotD50,f10.0000SA_RotD50,f6.6667SA_RotD50,f5.0000SA_RotD50,f4.0000SA_RotD50,f3.3333SA_RotD50,f2.5000SA_RotD50,f2.0000SA_RotD50,f1.3333SA_RotD50,f1.0000SA_RotD50,f0.6667SA_RotD50,f0.5000SA_RotD50,f0.3333SA_RotD50,f0.2500SA_RotD50,f0.2000SA_RotD50,f0.1333SA_RotD50,f0.1000SA_RotD50,f100.0000SA_RotD100,f50.0000SA_RotD100,f33.3333SA_RotD100,f25.0000SA_RotD100,f20.0000SA_RotD100,f13.3333SA_RotD100,f10.0000SA_RotD100,f6.6667SA_RotD100,f5.0000SA_RotD100,f4.0000SA_RotD100,f3.3333SA_RotD100,f2.5000SA_RotD100,f2.0000SA_RotD100,f1.3333SA_RotD100,f1.0000SA_RotD100,f0.6667SA_RotD100,f0.5000SA_RotD100,f0.3333SA_RotD100,f0.2500SA_RotD100,f0.2000SA_RotD100,f0.1333SA_RotD100,f0.1000SA_RotD100,PGA_RotD50,PGA_RotD100,PGV_RotD50,PGV_RotD100
1550210,1968-05-23T17:24:15.461999Z,S68267A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-42.1166,171.8604,5938020.65,2423508.4,5898305,2415760,30,10.5,40.5,43.21,13.29,14.27,-26.64,21.24,0,15,0,fw,267A,C,333,Q3,0.3,Q3,30,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.525,0.61,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68265A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-41.8022,172.3182,5938020.65,2423508.4,5933635,2453335,30,10.5,30.07,33.74,27.66,28.22,-21.93,-30.12,0,15,0,nu,265A,D,280,Q3,2.3,Q3,250,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.325,0.37,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68266A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-41.7555,171.599,5938020.65,2423508.4,5938087,2393479,30,10.5,29.95,33.58,27.59,28.66,18.43,14.31,0,15,0,hw,266A,D,300,Q3,1.2,Q2,105,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.3,0.34,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68268A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-42.4489,171.2107,5938020.65,2423508.4,5860463,2362818,30,10.5,98.43,99.62,71.51,71.97,-23.86,86.26,0,15,0,nu,268A,D,210,Q3,1,Q2,70,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.305,0.4,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68264A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-41.5436,172.8815,5938020.65,2423508.4,5962580,2500105,30,10.5,80.26,81.88,79.06,79.41,-27.92,-84.8,0,15,0,nu,264A,D,390,Q3,1.3,Q3,200,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.089,0.092,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68272A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-42.7177,170.9643,5938020.65,2423508.4,5830147,2343276,30,10.5,134.38,135.27,107.17,107.5,-35.72,120.32,0,15,0,nu,272A,D,278,Q3,1.1,Q3,100,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.165,0.19,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68257A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-41.1102,173.0118,5938020.65,2423508.4,6010721,2510980,30,10.5,113.62,114.72,113.66,113.88,3.33,-123,0,15,0,nu,257A,D,210,Q3,>2,Q3,300,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.0735,0.087,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68259A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-41.2711,173.2832,5938020.65,2423508.4,5992814,2533718,30,10.5,122.85,123.99,122.12,122.44,-24.78,-129.9,0,15,0,nu,259A,D,210,Q3,0.7,Q2,50,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.079,0.084,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68060B,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-42.8141,173.2732,5938020.65,2423508.4,5821436,2532354,30,10.5,159.4,160.21,148.42,148.69,-158.99,-23.31,0,15,0,nu,060B,D,270,Q3,2.2,Q3,200,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.047,0.055,-99999,-99999
1550210,1968-05-23T17:24:15.461999Z,S68261A,7.23,0.15,Crustal,R,1,232,51,103,special,-41.76,171.96,-41.2797,173.7669,5938020.65,2423508.4,5991616,2574227,30,10.5,159.62,160.67,158.5,158.91,-50.67,-161.08,0,15,0,nu,261A,D,330,Q3,0.6,Q3,60,Q3,0,-99999,-99999,0,100,100,170,100,Anderson_etal_1994&Dowrick_Rhoades_1998&Dowrick_Sritharan1993,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0.03,0.035,-99999,-99999
